Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-02 00:00:00+05:30,1288.0,1311.3499755859375,1277.050048828125,1309.1500244140625,11024152,0.0,0.0
2024-12-03 00:00:00+05:30,1317.0,1326.800048828125,1307.0,1323.300048828125,16869482,0.0,0.0
2024-12-04 00:00:00+05:30,1326.0,1328.4000244140625,1304.050048828125,1308.949951171875,19608540,0.0,0.0
2024-12-05 00:00:00+05:30,1314.3499755859375,1329.949951171875,1306.1500244140625,1322.050048828125,16858723,0.0,0.0
2024-12-06 00:00:00+05:30,1323.9000244140625,1323.9000244140625,1310.0,1311.550048828125,9037514,0.0,0.0
2024-12-09 00:00:00+05:30,1303.0,1315.0,1293.0999755859375,1295.1500244140625,14650002,0.0,0.0
2024-12-10 00:00:00+05:30,1289.25,1294.9000244140625,1280.199951171875,1284.8499755859375,16043729,0.0,0.0
2024-12-11 00:00:00+05:30,1285.0,1290.0,1276.050048828125,1278.199951171875,11724373,0.0,0.0
2024-12-12 00:00:00+05:30,1270.0,1278.199951171875,1260.5999755859375,1262.9000244140625,20906813,0.0,0.0
2024-12-13 00:00:00+05:30,1260.0,1275.199951171875,1239.5999755859375,1272.8499755859375,28630222,0.0,0.0
2024-12-16 00:00:00+05:30,1275.0,1281.0,1266.550048828125,1268.300048828125,9486781,0.0,0.0
2024-12-17 00:00:00+05:30,1261.050048828125,1263.9000244140625,1242.800048828125,1245.300048828125,17462791,0.0,0.0
2024-12-18 00:00:00+05:30,1240.6500244140625,1259.949951171875,1240.6500244140625,1253.25,12670179,0.0,0.0
2024-12-19 00:00:00+05:30,1239.0,1244.9000244140625,1229.0,1230.449951171875,14244653,0.0,0.0
2024-12-20 00:00:00+05:30,1224.0,1239.5,1201.5,1205.300048828125,20312896,0.0,0.0
2024-12-23 00:00:00+05:30,1215.0,1227.199951171875,1213.199951171875,1222.300048828125,10052824,0.0,0.0
2024-12-24 00:00:00+05:30,1222.300048828125,1233.550048828125,1221.0,1222.75,6734917,0.0,0.0
2024-12-26 00:00:00+05:30,1224.25,1227.699951171875,1214.25,1216.550048828125,10016178,0.0,0.0
2024-12-27 00:00:00+05:30,1218.300048828125,1227.9000244140625,1217.0,1221.050048828125,7000397,0.0,0.0
2024-12-30 00:00:00+05:30,1216.4000244140625,1223.199951171875,1208.0999755859375,1210.699951171875,8818766,0.0,0.0
2024-12-31 00:00:00+05:30,1208.0,1219.0999755859375,1206.1500244140625,1215.449951171875,6405475,0.0,0.0
