Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-01 00:00:00+05:30,1202.1509016972323,1212.2142922140274,1196.5987238002283,1199.7713623046875,8725046,0.0,0.0
2024-08-02 00:00:00+05:30,1186.783268915414,1191.393604065504,1179.9421381470622,1186.337158203125,10735395,0.0,0.0
2024-08-05 00:00:00+05:30,1171.9112226300833,1178.7523529577156,1157.0392527997524,1162.5914306640625,14306771,0.0,0.0
2024-08-06 00:00:00+05:30,1164.970964034843,1177.562516681562,1151.5861912565704,1156.8905029296875,13575619,0.0,0.0
2024-08-07 00:00:00+05:30,1168.8872696284323,1169.7301114533493,1151.6853811423198,1162.4427490234375,15753644,0.0,0.0
2024-08-08 00:00:00+05:30,1156.9897079280702,1164.3761927176408,1149.008489539903,1154.6597900390625,10806438,0.0,0.0
2024-08-09 00:00:00+05:30,1166.5077982874511,1170.8701459842616,1159.02219166644,1161.5999755859375,8687307,0.0,0.0
2024-08-12 00:00:00+05:30,1171.0,1178.25,1156.0,1172.800048828125,10860455,10.0,0.0
2024-08-13 00:00:00+05:30,1183.199951171875,1189.25,1163.5999755859375,1168.3499755859375,13117927,0.0,0.0
2024-08-14 00:00:00+05:30,1167.0,1170.050048828125,1153.0,1161.6500244140625,13431801,0.0,0.0
2024-08-16 00:00:00+05:30,1170.0,1193.0,1165.6500244140625,1187.25,10961370,0.0,0.0
2024-08-19 00:00:00+05:30,1191.0,1195.75,1173.300048828125,1175.9000244140625,6686394,0.0,0.0
2024-08-20 00:00:00+05:30,1174.199951171875,1189.800048828125,1170.0,1179.449951171875,10427061,0.0,0.0
2024-08-21 00:00:00+05:30,1177.0,1178.6500244140625,1165.0999755859375,1174.8499755859375,17234142,0.0,0.0
2024-08-22 00:00:00+05:30,1182.0,1192.5999755859375,1176.5999755859375,1191.0999755859375,8564142,0.0,0.0
2024-08-23 00:00:00+05:30,1193.0,1205.0,1188.550048828125,1203.5,7518309,0.0,0.0
2024-08-26 00:00:00+05:30,1205.550048828125,1214.949951171875,1201.050048828125,1213.300048828125,10920226,0.0,0.0
2024-08-27 00:00:00+05:30,1213.300048828125,1232.5,1208.9000244140625,1226.3499755859375,16295325,0.0,0.0
2024-08-28 00:00:00+05:30,1222.6500244140625,1226.4000244140625,1217.300048828125,1223.8499755859375,12291305,0.0,0.0
2024-08-29 00:00:00+05:30,1218.949951171875,1235.0,1217.0,1221.9000244140625,10806748,0.0,0.0
2024-08-30 00:00:00+05:30,1230.0,1235.550048828125,1218.9000244140625,1229.199951171875,21211148,0.0,0.0
